Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-16,25,,,470,,
Hackney,E09000012,Upper tier local authority,2020-04-16,6,,,548,,
Greenwich,E09000011,Upper tier local authority,2020-04-16,9,,,555,,
Enfield,E09000010,Upper tier local authority,2020-04-16,18,,,672,,
Ealing,E09000009,Upper tier local authority,2020-04-16,16,,,908,,
Croydon,E09000008,Upper tier local authority,2020-04-16,31,,,1179,,
Camden,E09000007,Upper tier local authority,2020-04-16,10,,,500,,
Bromley,E09000006,Upper tier local authority,2020-04-16,25,,,889,,
Brent,E09000005,Upper tier local authority,2020-04-16,34,,,1188,,
Bexley,E09000004,Upper tier local authority,2020-04-16,21,,,508,,
Barnet,E09000003,Upper tier local authority,2020-04-16,13,,,1067,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-16,10,,,390,,
Gateshead,E08000037,Upper tier local authority,2020-04-16,14,,,552,,
Wakefield,E08000036,Upper tier local authority,2020-04-16,11,,,395,,
Leeds,E08000035,Upper tier local authority,2020-04-16,52,,,876,,
Kirklees,E08000034,Upper tier local authority,2020-04-16,19,,,417,,
Calderdale,E08000033,Upper tier local authority,2020-04-16,5,,,183,,
Bradford,E08000032,Upper tier local authority,2020-04-16,16,,,538,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-16,26,,,556,,
Walsall,E08000030,Upper tier local authority,2020-04-16,23,,,673,,
Solihull,E08000029,Upper tier local authority,2020-04-16,11,,,427,,
Sandwell,E08000028,Upper tier local authority,2020-04-16,33,,,730,,
Dudley,E08000027,Upper tier local authority,2020-04-16,36,,,561,,
Coventry,E08000026,Upper tier local authority,2020-04-16,16,,,508,,
Birmingham,E08000025,Upper tier local authority,2020-04-16,81,,,2238,,
Sunderland,E08000024,Upper tier local authority,2020-04-16,24,,,844,,
South Tyneside,E08000023,Upper tier local authority,2020-04-16,30,,,333,,
North Tyneside,E08000022,Upper tier local authority,2020-04-16,10,,,367,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-16,21,,,696,,
Sheffield,E08000019,Upper tier local authority,2020-04-16,47,,,1633,,
Rotherham,E08000018,Upper tier local authority,2020-04-16,14,,,486,,
Doncaster,E08000017,Upper tier local authority,2020-04-16,21,,,299,,
Barnsley,E08000016,Upper tier local authority,2020-04-16,9,,,461,,
Wirral,E08000015,Upper tier local authority,2020-04-16,26,,,759,,
Sefton,E08000014,Upper tier local authority,2020-04-16,18,,,636,,
St. Helens,E08000013,Upper tier local authority,2020-04-16,23,,,470,,
Liverpool,E08000012,Upper tier local authority,2020-04-16,44,,,1119,,
Knowsley,E08000011,Upper tier local authority,2020-04-16,20,,,393,,
Wigan,E08000010,Upper tier local authority,2020-04-16,25,,,435,,
Trafford,E08000009,Upper tier local authority,2020-04-16,18,,,451,,
Tameside,E08000008,Upper tier local authority,2020-04-16,16,,,363,,
Stockport,E08000007,Upper tier local authority,2020-04-16,21,,,615,,
Salford,E08000006,Upper tier local authority,2020-04-16,31,,,455,,
Rochdale,E08000005,Upper tier local authority,2020-04-16,12,,,341,,
Oldham,E08000004,Upper tier local authority,2020-04-16,25,,,471,,
Manchester,E08000003,Upper tier local authority,2020-04-16,15,,,844,,
Bury,E08000002,Upper tier local authority,2020-04-16,14,,,337,,
Bolton,E08000001,Upper tier local authority,2020-04-16,23,,,544,,
Dorset,E06000059,Upper tier local authority,2020-04-16,4,,,234,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-16,26,,,321,,
Northumberland,E06000057,Upper tier local authority,2020-04-16,17,,,556,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-16,6,,,365,,
Bedford,E06000055,Upper tier local authority,2020-04-16,20,,,318,,
Wiltshire,E06000054,Upper tier local authority,2020-04-16,14,,,317,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-16,25,,,383,,
Shropshire,E06000051,Upper tier local authority,2020-04-16,15,,,319,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-16,20,,,544,,
Cheshire East,E06000049,Upper tier local authority,2020-04-16,33,,,571,,
County Durham,E06000047,Upper tier local authority,2020-04-16,38,,,892,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-16,8,,,68,,
Southampton,E06000045,Upper tier local authority,2020-04-16,14,,,326,,
Portsmouth,E06000044,Upper tier local authority,2020-04-16,6,,,223,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-16,11,,,292,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-16,16,,,377,,
Wokingham,E06000041,Upper tier local authority,2020-04-16,17,,,250,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-16,14,,,199,,
Slough,E06000039,Upper tier local authority,2020-04-16,8,,,306,,
Reading,E06000038,Upper tier local authority,2020-04-16,28,,,341,,
West Berkshire,E06000037,Upper tier local authority,2020-04-16,17,,,223,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-16,5,,,162,,
Medway,E06000035,Upper tier local authority,2020-04-16,16,,,471,,
Thurrock,E06000034,Upper tier local authority,2020-04-16,9,,,227,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-16,3,,,254,,
Luton,E06000032,Upper tier local authority,2020-04-16,4,,,472,,
Peterborough,E06000031,Upper tier local authority,2020-04-16,12,,,140,,
Swindon,E06000030,Upper tier local authority,2020-04-16,16,,,256,,
Torbay,E06000027,Upper tier local authority,2020-04-16,1,,,111,,
Plymouth,E06000026,Upper tier local authority,2020-04-16,4,,,193,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-16,6,,,257,,
North Somerset,E06000024,Upper tier local authority,2020-04-16,3,,,147,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-16,28,,,447,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-16,4,,,162,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-16,11,,,265,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-16,6,,,157,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-16,5,,,137,,
Nottingham,E06000018,Upper tier local authority,2020-04-16,15,,,365,,
Rutland,E06000017,Upper tier local authority,2020-04-16,1,,,13,,
Leicester,E06000016,Upper tier local authority,2020-04-16,10,,,457,,
Derby,E06000015,Upper tier local authority,2020-04-16,4,,,397,,
York,E06000014,Upper tier local authority,2020-04-16,10,,,170,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-16,12,,,180,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-16,1,,,91,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-16,21,,,333,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-16,10,,,232,,
Blackpool,E06000009,Upper tier local authority,2020-04-16,16,,,226,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-16,11,,,225,,
Warrington,E06000007,Upper tier local authority,2020-04-16,26,,,443,,
Halton,E06000006,Upper tier local authority,2020-04-16,10,,,255,,
Darlington,E06000005,Upper tier local authority,2020-04-16,5,,,175,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-16,8,,,263,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-16,6,,,212,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-16,12,,,364,,
Hartlepool,E06000001,Upper tier local authority,2020-04-16,5,,,112,,
England,E92000001,Nation,2020-04-15,3632,3633,-1,87362,87293,69
South West,E12000009,Region,2020-04-15,210,,,4313,,
South East,E12000008,Region,2020-04-15,641,,,12147,,
London,E12000007,Region,2020-04-15,554,,,20840,,
East of England,E12000006,Region,2020-04-15,266,,,7334,,
West Midlands,E12000005,Region,2020-04-15,375,,,9062,,
East Midlands,E12000004,Region,2020-04-15,174,,,4929,,
Yorkshire and The Humber,E12000003,Region,2020-04-15,388,,,6632,,
North West,E12000002,Region,2020-04-15,580,,,13419,,
North East,E12000001,Region,2020-04-15,226,,,5176,,
Worcestershire,E10000034,Upper tier local authority,2020-04-15,42,,,827,,
West Sussex,E10000032,Upper tier local authority,2020-04-15,34,,,790,,
Warwickshire,E10000031,Upper tier local authority,2020-04-15,27,,,791,,
Surrey,E10000030,Upper tier local authority,2020-04-15,111,,,1960,,
Suffolk,E10000029,Upper tier local authority,2020-04-15,36,,,604,,
Staffordshire,E10000028,Upper tier local authority,2020-04-15,55,,,1136,,
Somerset,E10000027,Upper tier local authority,2020-04-15,18,,,283,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-15,38,,,1127,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-15,29,,,816,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-15,36,,,586,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-15,29,,,841,,
Norfolk,E10000020,Upper tier local authority,2020-04-15,55,,,900,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-15,25,,,579,,
Leicestershire,E10000018,Upper tier local authority,2020-04-15,27,,,620,,
Lancashire,E10000017,Upper tier local authority,2020-04-15,79,,,1938,,
Kent,E10000016,Upper tier local authority,2020-04-15,177,,,2205,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-15,53,,,1769,,
Hampshire,E10000014,Upper tier local authority,2020-04-15,94,,,1991,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-15,42,,,841,,
Essex,E10000012,Upper tier local authority,2020-04-15,62,,,1841,,
East Sussex,E10000011,Upper tier local authority,2020-04-15,17,,,404,,
Devon,E10000008,Upper tier local authority,2020-04-15,25,,,492,,
Derbyshire,E10000007,Upper tier local authority,2020-04-15,31,,,871,,
Cumbria,E10000006,Upper tier local authority,2020-04-15,36,,,1431,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-15,14,,,498,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-15,25,,,592,,
Westminster,E09000033,Upper tier local authority,2020-04-15,15,,,544,,
Wandsworth,E09000032,Upper tier local authority,2020-04-15,19,,,813,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-15,25,,,621,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-15,12,,,538,,
Sutton,E09000029,Upper tier local authority,2020-04-15,26,,,562,,
Southwark,E09000028,Upper tier local authority,2020-04-15,22,,,1052,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-15,8,,,315,,
Redbridge,E09000026,Upper tier local authority,2020-04-15,7,,,576,,
Newham,E09000025,Upper tier local authority,2020-04-15,17,,,836,,
Merton,E09000024,Upper tier local authority,2020-04-15,10,,,560,,
Lewisham,E09000023,Upper tier local authority,2020-04-15,19,,,772,,
Lambeth,E09000022,Upper tier local authority,2020-04-15,23,,,997,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-15,13,,,351,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-15,4,,,394,,
Islington,E09000019,Upper tier local authority,2020-04-15,8,,,359,,
Hounslow,E09000018,Upper tier local authority,2020-04-15,13,,,546,,
Hillingdon,E09000017,Upper tier local authority,2020-04-15,14,,,587,,
Havering,E09000016,Upper tier local authority,2020-04-15,16,,,529,,
Harrow,E09000015,Upper tier local authority,2020-04-15,14,,,738,,
Haringey,E09000014,Upper tier local authority,2020-04-15,13,,,481,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-15,28,,,445,,
Hackney,E09000012,Upper tier local authority,2020-04-15,12,,,542,,
Greenwich,E09000011,Upper tier local authority,2020-04-15,14,,,546,,
Enfield,E09000010,Upper tier local authority,2020-04-15,11,,,654,,
Ealing,E09000009,Upper tier local authority,2020-04-15,42,,,892,,
Croydon,E09000008,Upper tier local authority,2020-04-15,36,,,1148,,
Camden,E09000007,Upper tier local authority,2020-04-15,20,,,490,,
Bromley,E09000006,Upper tier local authority,2020-04-15,23,,,864,,
Brent,E09000005,Upper tier local authority,2020-04-15,26,,,1154,,
Bexley,E09000004,Upper tier local authority,2020-04-15,12,,,487,,
Barnet,E09000003,Upper tier local authority,2020-04-15,21,,,1054,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-15,11,,,380,,
Gateshead,E08000037,Upper tier local authority,2020-04-15,20,,,538,,
Wakefield,E08000036,Upper tier local authority,2020-04-15,19,,,384,,
Leeds,E08000035,Upper tier local authority,2020-04-15,53,,,824,,
Kirklees,E08000034,Upper tier local authority,2020-04-15,12,,,398,,
Calderdale,E08000033,Upper tier local authority,2020-04-15,12,,,178,,
Bradford,E08000032,Upper tier local authority,2020-04-15,39,,,522,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-15,16,,,530,,
Walsall,E08000030,Upper tier local authority,2020-04-15,19,,,650,,
Solihull,E08000029,Upper tier local authority,2020-04-15,19,,,416,,
Sandwell,E08000028,Upper tier local authority,2020-04-15,37,,,697,,
Dudley,E08000027,Upper tier local authority,2020-04-15,24,,,525,,
Coventry,E08000026,Upper tier local authority,2020-04-15,22,,,492,,
Birmingham,E08000025,Upper tier local authority,2020-04-15,79,,,2157,,
Sunderland,E08000024,Upper tier local authority,2020-04-15,50,,,820,,
South Tyneside,E08000023,Upper tier local authority,2020-04-15,22,,,303,,
North Tyneside,E08000022,Upper tier local authority,2020-04-15,11,,,357,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-15,17,,,675,,
Sheffield,E08000019,Upper tier local authority,2020-04-15,76,,,1586,,
Rotherham,E08000018,Upper tier local authority,2020-04-15,30,,,472,,
Doncaster,E08000017,Upper tier local authority,2020-04-15,20,,,278,,
Barnsley,E08000016,Upper tier local authority,2020-04-15,12,,,452,,
Wirral,E08000015,Upper tier local authority,2020-04-15,38,,,733,,
Sefton,E08000014,Upper tier local authority,2020-04-15,32,,,618,,
St. Helens,E08000013,Upper tier local authority,2020-04-15,28,,,447,,
Liverpool,E08000012,Upper tier local authority,2020-04-15,38,,,1075,,
Knowsley,E08000011,Upper tier local authority,2020-04-15,25,,,373,,
Wigan,E08000010,Upper tier local authority,2020-04-15,21,,,410,,
Trafford,E08000009,Upper tier local authority,2020-04-15,8,,,433,,
Tameside,E08000008,Upper tier local authority,2020-04-15,12,,,347,,
Stockport,E08000007,Upper tier local authority,2020-04-15,24,,,594,,
Salford,E08000006,Upper tier local authority,2020-04-15,19,,,424,,
Rochdale,E08000005,Upper tier local authority,2020-04-15,18,,,329,,
Oldham,E08000004,Upper tier local authority,2020-04-15,24,,,446,,
Manchester,E08000003,Upper tier local authority,2020-04-15,30,,,829,,
Bury,E08000002,Upper tier local authority,2020-04-15,24,,,323,,
Bolton,E08000001,Upper tier local authority,2020-04-15,30,,,521,,
Dorset,E06000059,Upper tier local authority,2020-04-15,8,,,230,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-15,8,,,295,,
Northumberland,E06000057,Upper tier local authority,2020-04-15,19,,,539,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-15,13,,,359,,
Bedford,E06000055,Upper tier local authority,2020-04-15,12,,,298,,
Wiltshire,E06000054,Upper tier local authority,2020-04-15,18,,,303,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-15,8,,,358,,
Shropshire,E06000051,Upper tier local authority,2020-04-15,10,,,304,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-15,21,,,524,,
Cheshire East,E06000049,Upper tier local authority,2020-04-15,26,,,538,,
County Durham,E06000047,Upper tier local authority,2020-04-15,44,,,854,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-15,4,,,60,,
Southampton,E06000045,Upper tier local authority,2020-04-15,9,,,312,,
Portsmouth,E06000044,Upper tier local authority,2020-04-15,12,,,217,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-15,15,,,281,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-15,12,,,361,,
Wokingham,E06000041,Upper tier local authority,2020-04-15,12,,,233,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-15,10,,,185,,
Slough,E06000039,Upper tier local authority,2020-04-15,16,,,298,,
Reading,E06000038,Upper tier local authority,2020-04-15,24,,,313,,
West Berkshire,E06000037,Upper tier local authority,2020-04-15,9,,,206,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-15,5,,,157,,
Medway,E06000035,Upper tier local authority,2020-04-15,17,,,455,,
Thurrock,E06000034,Upper tier local authority,2020-04-15,2,,,218,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-15,6,,,251,,
Luton,E06000032,Upper tier local authority,2020-04-15,9,,,468,,
Peterborough,E06000031,Upper tier local authority,2020-04-15,4,,,128,,
Swindon,E06000030,Upper tier local authority,2020-04-15,12,,,240,,
Torbay,E06000027,Upper tier local authority,2020-04-15,3,,,110,,
Plymouth,E06000026,Upper tier local authority,2020-04-15,11,,,189,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-15,19,,,251,,
North Somerset,E06000024,Upper tier local authority,2020-04-15,9,,,144,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-15,22,,,419,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-15,7,,,158,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-15,15,,,254,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-15,7,,,151,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-15,3,,,132,,
Nottingham,E06000018,Upper tier local authority,2020-04-15,9,,,350,,
Leicester,E06000016,Upper tier local authority,2020-04-15,15,,,447,,
Derby,E06000015,Upper tier local authority,2020-04-15,9,,,393,,
York,E06000014,Upper tier local authority,2020-04-15,7,,,160,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-15,16,,,168,,
